config_id,class,config_json,input_kind,input_shapes,input_dtypes,macs,bytes_moved,window_s,N_calls,t_per_call_ms,P_mean_W,P_delta_W,E_per_call_mJ,temp_start_C,temp_end_C,freq_start_MHz,freq_end_MHz,samples_used,SKIPPED,skip_reason,error
50840fa7e81d2f4e,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 1.0322,  0.9492,  0.9854, -0.1534,  1.5371, -0.0487,  1.1562,  1.3057,  0.0587,  0.3987,  1.2705,  0.7788,  0.5312,  0.9751,  1.1738,  0.0057,  0.5171,  1.6484,  1.6855,  1.6855,  0.7798,  0.6646,  0.2372,  1.1719,  0.3879,  1.7256,  0.7437,  1.1201,  1.2744,  0.8262,  1.3252,  0.4753,  1.5322,  0.1365,\n         1.1211,  1.2500,  1.4580,  1.3057,  0.8301,  0.3877,  0.7861,  0.9023,  1.5293,  0.2949,  1.5479, -0.2001,  0.0085,  0.9722,  1.2168,  0.8364,  1.4961,  0.9365,  1.3203,  1.1865,  0.0400,  1.1270,  0.7456,  1.7979,  2.1562,  0.4521,  1.2178, -0.1078,  0.0477,  0.1278])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 64, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 102400}], 'kwargs': {}}",,"[""torch.float32""]",,204800,3.031,30898,0.0971,4.794179,3.286755,0.319128,70.8,69.7,2400,2400,563,False,,
3d555d39db370edd,Conv2d,"{""bias"": ""Parameter containing:\ntensor([ 2.4258,  2.4062,  2.1211,  1.8838,  1.7715,  1.6943,  1.4736,  1.4600,  1.0156,  0.8525,  0.5679,  0.3037, -0.3159, -0.5059, -0.5044, -0.6470,  2.2598,  2.3047,  2.3047,  2.4492,  2.4805,  2.1465,  2.0898,  1.5576,  1.2148,  0.5327,  0.0293, -0.3010, -0.5117, -0.7471, -0.7642, -1.0459,  2.2109,  2.1719,\n         2.1777,  1.8418,  2.0820,  1.9336,  1.9697,  1.6621,  0.9629,  0.6826,  0.5586,  0.0939, -0.2957, -0.5293, -0.8042, -0.7148,  2.4219,  2.4668,  2.4688,  2.3926,  2.0840,  2.0879,  1.6035,  1.3818,  0.7061,  0.5034,  0.3799, -0.0193, -0.3911, -0.5630, -0.7070, -0.8154])"", ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 64, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 102400}], 'kwargs': {}}",,"[""torch.float32""]",1638400,204800,3.032,7875,0.381,5.096389,3.588965,1.367334,67.5,68.6,2400,2400,447,False,,
bd01735baf7c3492,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 64, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1638400}], 'kwargs': {}}",,"[""torch.float32""]",294912000,3686400,3.036,389,7.724,4.55014,3.042716,23.501946,68.1,70.3,2400,2400,402,False,,
36cc8b7ef273c68d,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.2759, -1.7217, -1.6152, -1.7773, -0.8135,  0.3037, -1.0352, -1.1436, -1.5225, -1.2227,  0.0236,  0.9219, -0.5942, -1.4424,  0.3064, -0.1593, -1.1670, -1.4951, -1.5801, -0.0030, -1.0596, -1.4072, -2.1094, -1.3682, -0.2861, -0.1792, -0.9268, -0.7466, -0.9263, -0.5767, -1.3008, -0.8223,  0.7520, -0.0927,\n        -1.0635, -1.6924,  0.3882, -1.2559, -0.8276,  0.0037, -0.4688,  0.1808, -0.8101, -1.5693,  0.1794, -0.9570, -0.3010,  0.1376, -1.1855, -0.8867, -0.2617, -2.3711, -0.6021, -1.3428, -1.0801, -1.1680, -1.1309, -1.0498, -1.3896, -0.4697, -1.7285, -1.4199, -0.7021, -0.0250, -0.1395, -0.2290, -1.6494, -0.4121,\n        -0.3931, -1.7588, -1.1748, -0.6724,  0.1946, -1.4941, -0.1100, -1.0977,  0.4104, -0.8442, -1.2979, -0.6479])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 80, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 2048000}], 'kwargs': {}}",,"[""torch.float32""]",,4096000,3.032,9102,0.3296,5.866345,4.358921,1.436832,69.7,70.3,2400,2400,393,False,,
913d7b290a47e6cc,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 80, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 2048000}], 'kwargs': {}}",,"[""torch.float32""]",368640000,4096000,3.032,329,9.1191,4.641291,3.133867,28.578099,71.4,71.4,2400,2400,363,False,,
53ba9557d08e85bf,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 1.2002,  0.6797, -0.2849,  1.2061,  0.0347,  3.7812,  0.7100,  0.1906,  1.8359,  1.1055,  0.9517,  0.9961,  3.0176,  4.2227,  1.1152,  2.0508, -0.1181,  4.4922,  0.0783,  0.8281,  2.4102,  0.3489, -0.2786,  0.6479,  0.4836, -0.0209,  1.8037,  2.9980,  3.1406, -0.2412,  5.6680,  0.9629,  2.8301,  0.1903,\n         0.9438,  0.6353,  1.4619, -0.0359,  5.2148,  2.9180,  0.6514,  0.3247,  6.1836,  0.5786, -0.2874,  0.9551,  0.2590,  1.1709,  0.5010,  4.9766,  0.2140, -0.0900,  2.3066,  0.5249, -0.3030,  1.0322,  0.4612,  1.2119,  0.0298,  0.3184,  0.5815,  2.6855, -0.4172,  7.4336,  0.5220,  1.4014,  1.0508,  0.0691,\n         4.9102,  5.1094,  0.6758,  0.4143,  2.8145,  0.7666,  0.2281,  2.3398,  0.9829,  0.7778,  0.7061,  1.5918])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 80, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 2048000}], 'kwargs': {}}",,"[""torch.float32""]",,4096000,3.032,9215,0.3256,5.771788,4.264364,1.388319,70.8,71.9,2400,2400,401,False,,
54c3d0b3b886a9e9,Conv2d,"{""bias"": ""Parameter containing:\ntensor([ -6.9453, -11.6250,  -9.3984, -11.9609, -12.2188, -12.3984, -12.5625, -11.5781, -11.4375, -11.4688, -12.7188, -12.6094, -12.7188, -11.1797, -10.6328, -11.8281, -11.8203, -11.9062, -11.0391, -11.2578, -11.7422, -12.8047, -12.2578, -12.2266, -11.1875, -10.7344, -10.5312, -11.6016, -11.2812, -12.3359, -11.8203,\n        -12.5547, -11.8438, -11.8750, -12.0547, -12.2578, -11.9062, -11.7031, -12.0469,  -9.7188, -11.1797,  -9.7969, -11.5938, -11.3359, -11.5391, -10.7891, -10.3594, -10.6719, -11.9688, -10.7578, -10.6172, -10.3281, -12.1016, -12.1016, -11.0781, -11.6562,  -8.8750, -11.9844, -11.1250, -12.3203, -11.0469, -11.9297,\n        -11.6016, -12.0703, -12.6094, -11.5547, -12.4766, -11.6094, -12.5781, -12.2500, -13.0000, -11.2734, -12.3984,  -9.3594, -11.3594, -11.4375, -12.4219, -11.7344, -12.8906, -12.2969])"", ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 80, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 2048000}], 'kwargs': {}}",,"[""torch.float32""]",40960000,4096000,3.034,708,4.2409,4.401234,2.89381,12.272341,71.4,69.7,2400,2400,453,False,,
cf10d05c58765374,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 128, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 819200}], 'kwargs': {}}",,"[""torch.float32""]",147456000,1331200,3.035,759,3.9563,6.197481,4.690057,18.555435,70.3,70.3,2400,2400,508,False,,
65f81afcbddebd64,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-5.0201e-03, -2.3083e-01, -2.8961e-02,  4.5874e-01,  1.7852e+00, -8.0176e-01, -1.0498e+00,  6.2891e-01, -7.5830e-01, -1.0527e+00, -1.2510e+00,  6.2451e-01, -6.8420e-02, -1.2021e+00, -2.6562e+00,  4.1431e-01, -3.3813e-01,  1.6138e-01, -2.9492e-01, -5.1117e-02, -2.7173e-01,  7.5049e-01, -1.4863e+00, -5.2002e-01,\n         1.2878e-01, -1.0527e+00, -4.3872e-01, -1.0244e+00, -2.1765e-01,  2.5513e-01,  2.0911e-01, -4.5923e-01, -1.7900e+00, -7.3438e-01, -3.4619e-01, -3.1348e-01, -5.3125e-01, -2.4043e+00, -4.8071e-01, -2.8091e-02, -3.8208e-01, -2.9736e-01, -4.0009e-02, -9.3311e-01, -5.5176e-01,  4.3188e-01,  3.3496e-01, -1.8018e+00,\n        -2.1509e-01, -2.5293e-01, -1.1562e+00, -1.8574e+00, -2.3572e-01,  9.8389e-02,  1.7990e-02, -9.2926e-03, -5.6305e-02, -3.6255e-01, -9.0674e-01, -2.1914e+00,  1.8652e-01, -6.6943e-01, -1.3953e-01, -6.3770e-01, -1.3213e+00, -2.6733e-01, -1.3467e+00, -6.7041e-01, -1.1289e+00, -8.1738e-01, -1.0938e+00,  2.5043e-03,\n        -7.0410e-01, -6.3232e-02,  2.9639e-01, -8.4961e-02, -3.3765e-01, -1.1670e+00, -6.6748e-01, -3.8025e-02])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 80, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 512000}], 'kwargs': {}}",,"[""torch.float32""]",,1024000,3.032,16570,0.1811,5.270366,3.762942,0.681297,69.7,69.7,2400,2400,437,False,,
1fcc7bee2ad76d70,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 80, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 512000}], 'kwargs': {}}",,"[""torch.float32""]",92160000,1024000,3.034,1177,2.5499,5.364913,3.857489,9.83621,69.7,70.8,2400,2400,576,False,,
975c9a1817766aea,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 1.2480,  0.5581,  2.8945,  0.2219,  0.0841,  1.0996,  0.5059,  1.5117,  0.1345,  0.4141,  0.8662,  1.5869,  3.4883,  1.5898,  1.4160,  0.1853, -0.4097,  0.2722,  0.1534,  0.4380,  1.0342,  1.1221,  0.4612,  2.9434, -0.0905,  1.4365,  0.6143,  3.2012,  0.8013, -0.0122,  1.4082,  0.8628,  2.5977,  0.2957,\n         1.6562,  0.7397,  2.1543,  0.1814,  0.2800,  0.9404,  1.6553,  0.3342,  0.7925,  3.1055,  0.3708,  0.6748,  2.8633,  0.7852,  1.2793,  3.3047,  6.8008,  1.4482,  3.6777,  0.4692,  0.3689,  0.4521,  2.4492,  1.0791, -0.1625,  0.1400,  0.8906,  4.0273, -0.3679,  0.3467,  0.4910,  0.9229, -0.4521,  2.4668,\n         1.8359,  0.6782,  0.4497,  0.3721,  0.2102,  1.4756,  5.7422,  1.3555, -0.2224,  4.9922,  3.5664,  0.6270])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 80, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 512000}], 'kwargs': {}}",,"[""torch.float32""]",,1024000,3.037,17294,0.1735,5.403478,3.896054,0.675857,69.7,70.3,2400,2400,450,False,,
0d8aaa8739a05bf4,Conv2d,"{""bias"": ""Parameter containing:\ntensor([ -6.4688, -10.7578,  -9.0625, -10.6719, -10.9062, -10.8828, -10.5625, -10.2734, -10.3047, -10.6875, -11.4062, -11.7109, -11.4766,  -9.9219,  -9.9844, -10.0156,  -9.9688, -10.3984, -10.6016, -10.3047, -10.4844, -11.0625, -10.8750, -10.5781, -10.4531,  -9.5938, -10.4062, -10.6719,  -9.8516, -11.6094, -11.0938,\n        -11.3125, -11.5938, -10.8438, -11.1719, -11.4922, -10.8203, -10.6953, -11.0547,  -9.7344, -10.6875,  -9.6250, -10.9766, -10.8047, -11.1719,  -9.8672,  -9.5859, -10.2109, -10.5781, -10.2266, -10.0547, -10.4062, -11.0938, -10.7734, -10.2656, -10.3047,  -8.5859, -10.0156,  -9.7891, -10.3906,  -9.4062, -10.4766,\n        -10.3828, -10.5703, -11.7500, -11.2578, -11.0625, -11.0000, -11.4219, -10.6562, -11.8594, -10.6016, -10.6562,  -9.8203, -11.0078, -10.6250, -11.1328, -10.0156, -11.6875, -11.2344])"", ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 80, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 512000}], 'kwargs': {}}",,"[""torch.float32""]",10240000,1024000,3.033,3652,0.8217,5.663409,4.155985,3.4148,69.2,69.7,2400,2400,401,False,,
69b500be2b8e5010,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 256, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 409600}], 'kwargs': {}}",,"[""torch.float32""]",73728000,537600,3.034,1402,2.1407,4.836953,3.329529,7.127526,69.7,70.3,2400,2400,474,False,,
01bbfc2a7b659178,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-8.3389e-03, -7.9834e-02,  2.0312e-01,  1.9495e-01, -6.9275e-02, -7.0923e-02,  4.6948e-01,  3.3252e-01, -5.5273e-01, -1.1993e-01, -3.9600e-01, -2.1602e+00, -1.2881e+00, -3.2227e-01, -1.9922e+00,  6.7174e-05,  1.7441e+00, -1.2236e+00, -1.9885e-01,  5.3375e-02, -9.6924e-01, -7.6172e-01,  3.0493e-01,  1.4001e-01,\n        -1.2769e-01, -2.5742e+00,  5.1514e-01, -2.4817e-01, -8.9062e-01,  1.8689e-01,  5.2051e-01,  3.7329e-01, -2.1143e-01, -5.8057e-01,  9.2834e-02,  4.4531e-01, -3.4570e-01, -6.0059e-01,  3.3984e-01, -2.2363e-01,  6.6895e-01, -5.7129e-01,  1.3885e-02, -7.6807e-01,  5.3564e-01, -5.3418e-01,  2.9846e-02,  6.4331e-02,\n         4.1046e-03, -1.3159e-01,  1.6199e-01, -1.9961e+00, -5.4248e-01, -3.2090e+00, -1.3885e-02,  1.4172e-01, -1.0957e+00, -4.2212e-01,  2.8979e-01, -1.4043e+00, -2.3254e-02, -1.2803e+00, -5.2002e-01, -7.8174e-01, -4.9976e-01,  4.8340e-01, -1.6143e+00, -4.1357e-01,  2.1643e-01,  1.9092e-01,  2.5244e-01,  1.9714e-01,\n        -1.6809e-01, -1.9556e-01,  4.1064e-01, -3.2983e-01, -1.1395e-01,  1.1101e-02,  7.9492e-01, -1.2842e-01])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 80, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 128000}], 'kwargs': {}}",,"[""torch.float32""]",,256000,3.032,32979,0.091,4.933243,3.425819,0.31164,69.7,69.2,2400,2400,524,False,,
68ce4d7f9a12e49f,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 80, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 128000}], 'kwargs': {}}",,"[""torch.float32""]",23040000,256000,3.033,3492,0.8592,6.278204,4.77078,4.099179,69.2,70.3,2400,2400,436,False,,
7b662e735130a29b,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 3.9864e-03,  1.1768e+00,  3.3472e-01,  1.7637e+00,  3.6230e+00,  4.6797e+00,  1.6035e+00,  2.5903e-01,  9.0576e-01,  1.9551e+00,  1.3818e+00,  1.0537e+00,  1.3594e+00,  1.1572e+00,  3.2617e+00,  6.2793e-01,  9.3604e-01,  8.8184e-01,  4.5156e+00,  2.9160e+00,  4.3701e-01,  3.9180e+00,  6.8311e-01,  1.1699e+00,\n         3.1895e+00,  1.7070e+00,  1.5195e+00,  5.8105e-02,  6.1992e+00,  3.3783e-02,  6.0840e-01,  3.5010e-01,  1.1533e+00,  1.4612e-01,  3.3302e-03,  9.4824e-01,  5.9912e-01, -3.4302e-01,  6.9678e-01,  1.1807e+00,  1.3486e+00,  3.6768e-01,  7.3193e-01,  6.0303e-01,  2.3691e+00,  8.6621e-01, -5.9766e-01, -1.2183e-01,\n         1.3330e+00,  4.8281e+00,  1.7749e-01,  4.0391e+00,  4.1724e-01, -2.2791e-01,  7.1436e-01,  1.3457e+00,  7.1045e-01,  1.1631e+00,  7.0410e-01,  1.7871e+00,  2.8613e+00,  1.0576e+00,  1.3828e+00,  2.2285e+00,  1.7002e+00,  2.2754e+00,  7.3779e-01,  9.8242e-01,  1.5918e+00,  6.8555e-01,  7.3828e-01,  3.8721e-01,\n         1.1562e+00,  4.1919e-01,  2.7988e+00,  1.9131e+00,  4.2822e-01,  6.8164e-01, -3.7280e-01,  1.0713e+00])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 80, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 128000}], 'kwargs': {}}",,"[""torch.float32""]",,256000,3.033,28659,0.1047,4.734903,3.227479,0.337852,69.7,68.1,2400,2400,548,False,,
f09af9c646b82cd5,Conv2d,"{""bias"": ""Parameter containing:\ntensor([ -5.4961,  -9.6094,  -8.6406,  -9.0938,  -9.2656,  -9.4609,  -8.9609,  -8.8828,  -9.2031, -10.1094,  -9.9766, -10.2422, -10.2188,  -8.7969,  -9.7500,  -8.7578,  -8.8828,  -9.2891,  -9.7344,  -9.3984,  -9.2500,  -9.8906,  -9.7969,  -9.2734, -10.1562,  -9.0234,  -9.8516,  -9.9531,  -8.9453, -10.4531,  -9.9844,\n        -10.2656, -10.4453, -10.1875, -10.2656, -10.3672, -10.0078,  -9.8750, -10.2734,  -9.9844, -10.0391,  -9.7656, -10.2422, -10.0078, -10.2578,  -8.5781,  -9.5469, -10.1094,  -9.5469, -10.0078,  -9.9688, -10.2188, -10.0391,  -9.3984,  -9.9844,  -9.2344,  -8.4141,  -8.5469,  -9.1875,  -8.0391,  -6.2305,  -9.4375,\n         -9.2344,  -9.3203, -10.4141, -10.3672,  -9.8516, -10.1875, -10.1875,  -9.3047, -10.5469,  -9.4531,  -9.3516,  -9.5938, -10.0625, -10.0625, -10.0156,  -9.1484, -10.4766, -10.1328])"", ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 80, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 128000}], 'kwargs': {}}",,"[""torch.float32""]",2560000,256000,3.033,7621,0.3937,5.25227,3.744846,1.474167,68.6,70.8,2400,2400,464,False,,
bf0911eb81b17c13,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 16, ""kernel_size"": [1, 1], ""out_channels"": 1, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 16, 4, 8400], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 2150400}], 'kwargs': {}}",,"[""torch.float32""]",537600,2284800,3.033,2780,1.0792,5.304048,3.796624,4.09719,69.7,69.2,2400,2400,414,False,,
24ec96c769643c18,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.3545, -0.4324, -0.2227, -1.4600,  0.2382,  0.6548, -0.7437,  0.4668,  1.1816, -0.4749, -1.3965, -0.2343, -0.0986, -0.5635,  0.0952, -0.7578,  0.1923, -0.5024, -0.1324, -0.7446, -0.2155, -1.0098, -0.1653,  0.1837,  1.0078, -1.6172, -0.6929, -0.2854,  0.8037, -0.2246, -0.3943, -0.6636, -0.2026,  0.2920,\n        -1.0762, -0.4329, -0.4395, -0.0429, -0.7529,  0.9663, -0.7144, -0.3831, -1.0361, -0.1010,  1.0215, -0.3542, -0.2690, -0.8027, -0.3298,  0.2300, -0.2673,  0.1827,  0.9712, -0.3679,  0.1060,  0.9424, -0.8120, -1.1318, -0.7915,  0.0981,  0.2693,  1.7842,  0.5781,  0.5547])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 64, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1638400}], 'kwargs': {}}",,"[""torch.float32""]",,3276800,3.033,12213,0.2457,5.938891,4.431467,1.088595,69.7,71.9,2400,2400,414,False,,
fed19b6923c4addf,ConvTranspose2d,"{""bias"": ""Parameter containing:\ntensor([ 0.2646, -0.0545,  0.3262, -0.0396, -0.1047,  0.0394, -0.1293, -0.0062, -0.0667, -0.0297, -0.2347, -0.1122, -0.0287, -0.0551, -0.0036,  0.0312, -0.1594, -0.0040,  0.0145, -0.0119,  0.1915, -0.1539, -0.1519,  0.0630,  0.0704,  0.0143,  0.0823,  0.0627,  0.0040,  0.0234,  0.0502, -0.0516,  0.0536, -0.0112,\n         0.1799, -0.1521, -0.0797,  0.0198,  0.1065, -0.0797,  0.1747, -0.1312,  0.0188, -0.0020, -0.0370,  0.0147,  0.0776, -0.0946, -0.0468, -0.0391, -0.1389,  0.0143,  0.0038, -0.1522, -0.1044, -0.1208, -0.0363, -0.0569, -0.0266,  0.1049, -0.0859,  0.0929, -0.0848, -0.0349])"", ""class"": ""ConvTranspose2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [2, 2], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [2, 2]}","{'args': [{'k': 'tensor', 'shape': [1, 64, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1638400}], 'kwargs': {}}",,"[""torch.float32""]",419430400,8192000,3.033,114,26.3198,4.731292,3.223868,84.851458,69.2,69.7,2400,2400,405,False,,
b9fcfe2cc9c2fc97,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 64, 160, 160], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 6553600}], 'kwargs': {}}",,"[""torch.float32""]",943718400,13107200,3.033,99,30.3031,5.277349,3.769925,114.24045,69.2,69.2,2400,2400,359,False,,
9505e1afe80f7a72,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-1.2227, -1.1475, -0.8516, -2.4453, -0.9409, -0.8857,  0.2651, -0.9995, -0.0434, -0.5874, -1.1387, -1.1689,  0.2305, -0.3359, -0.9883, -0.7480, -1.2490, -0.6562, -0.8101,  0.2197, -0.8003, -0.5957, -0.5498, -0.4924,  0.3584, -0.8076, -0.2834, -0.4890,  0.2581, -1.0088, -1.0146, -1.0879, -0.2705, -0.4058,\n        -0.1825, -1.3115,  0.7222, -0.6919, -1.0498, -0.8149, -0.8926, -0.6943, -0.8394,  0.1186, -0.8086, -0.7388, -0.9795, -0.3120, -0.3635, -0.8242, -0.8589, -0.7300, -0.3508,  0.4290, -0.6016, -0.3125, -0.7334, -0.8730, -0.1885, -0.7139, -0.7012,  0.0106,  0.1777, -0.8740])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 64, 160, 160], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 6553600}], 'kwargs': {}}",,"[""torch.float32""]",,13107200,3.034,3414,0.8789,6.019133,4.511709,3.965352,69.2,70.3,2400,2400,455,False,,
8c5b4f676d819aed,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 32, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 64, 160, 160], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 6553600}], 'kwargs': {}}",,"[""torch.float32""]",52428800,9830400,3.035,378,7.9421,4.729447,3.222023,25.589542,70.3,68.6,2400,2400,407,False,,
f3eba1a9d4784f59,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 0.7676, -0.5347, -0.3179,  1.3223,  0.2898,  0.2380,  0.0178,  0.6235,  0.1295,  0.4331,  1.0332,  1.0996, -0.4773,  0.6079,  0.3694, -0.1071,  0.5200,  0.6108,  0.7842, -0.2625, -0.2085,  0.6792,  0.5771,  0.5405,  0.3276,  0.4932,  0.5903,  0.5098,  0.5420,  0.4338,  0.6812,  0.0851])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 32, 160, 160], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 3276800}], 'kwargs': {}}",,"[""torch.float32""]",,6553600,3.033,6925,0.4332,5.914397,4.406973,1.909318,68.6,70.3,2400,2400,440,False,,
b08f150be041e383,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 64, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1638400}], 'kwargs': {}}",,"[""torch.float32""]",117964800,2457600,3.034,874,3.4325,6.320123,4.812699,16.51981,71.4,71.9,2400,2400,464,False,,
